{8, 7} -> {306, 5, 89}
{51, 50} -> {201, 7, 192}
{51, 48} -> {197, 2, 201}
{51, 41} -> {229, 1, 170}
{52, 51} -> {228, 3, 169}
{52, 49} -> {214, 7, 179}
{52, 42} -> {235, 9, 156}
{53, 52} -> {167, 10, 223}
{53, 50} -> {172, 8, 220}
{53, 43} -> {208, 9, 183}
{54, 53} -> {220, 8, 172}
{54, 51} -> {216, 8, 176}
{54, 44} -> {228, 3, 169}
{55, 54} -> {194, 8, 198}
{55, 52} -> {190, 11, 199}
{55, 45} -> {205, 4, 191}
{56, 55} -> {203, 8, 189}
{56, 53} -> {208, 1, 191}
{56, 46} -> {216, 8, 176}
{57, 56} -> {186, 7, 207}
{57, 54} -> {198, 12, 190}
{57, 47} -> {223, 7, 170}
{58, 57} -> {204, 6, 190}
{58, 55} -> {218, 10, 172}
{58, 48} -> {229, 8, 163}
{59, 58} -> {194, 9, 197}
{59, 56} -> {173, 9, 218}
{59, 49} -> {207, 8, 185}
{60, 59} -> {212, 10, 178}
{60, 57} -> {192, 8, 200}
{60, 50} -> {213, 4, 183}
{61, 60} -> {199, 10, 191}
{61, 58} -> {182, 12, 206}
{61, 51} -> {214, 3, 183}
{62, 61} -> {212, 6, 182}
{62, 59} -> {218, 7, 175}
{62, 52} -> {214, 9, 177}
{63, 62} -> {180, 5, 215}
{63, 60} -> {182, 4, 214}
{63, 53} -> {224, 5, 171}
{64, 63} -> {212, 7, 181}
{64, 61} -> {197, 6, 197}
{64, 54} -> {211, 9, 180}
{65, 64} -> {204, 7, 189}
{65, 62} -> {199, 10, 191}
{65, 55} -> {213, 4, 183}
{66, 65} -> {175, 6, 219}
{66, 63} -> {216, 6, 178}
{66, 56} -> {183, 5, 212}
{67, 66} -> {222, 5, 173}
{67, 64} -> {214, 8, 178}
{67, 57} -> {195, 3, 202}
{68, 67} -> {195, 10, 195}
{68, 65} -> {202, 5, 193}
{68, 58} -> {210, 2, 188}
{69, 68} -> {208, 10, 182}
{69, 66} -> {211, 7, 182}
{69, 59} -> {212, 7, 181}
{70, 69} -> {206, 5, 189}
{70, 67} -> {186, 8, 206}
{70, 60} -> {218, 6, 176}
{71, 70} -> {191, 11, 198}
{71, 68} -> {176, 8, 216}
{71, 61} -> {187, 8, 205}
{72, 71} -> {208, 2, 190}
{72, 69} -> {206, 8, 186}
{72, 62} -> {219, 6, 175}
{73, 72} -> {218, 11, 171}
{73, 70} -> {202, 4, 194}
{73, 63} -> {237, 7, 156}
{74, 73} -> {210, 8, 182}
{74, 71} -> {236, 2, 162}
{74, 64} -> {215, 1, 184}
{75, 74} -> {201, 9, 190}
{75, 72} -> {225, 5, 170}
{75, 65} -> {232, 5, 163}
{76, 75} -> {207, 7, 186}
{76, 73} -> {220, 5, 175}
{76, 66} -> {248, 5, 147}
{77, 76} -> {207, 8, 185}
{77, 74} -> {208, 10, 182}
{77, 67} -> {229, 9, 162}
{78, 77} -> {203, 11, 186}
{78, 75} -> {203, 8, 189}
{78, 68} -> {221, 6, 173}
{79, 78} -> {195, 7, 198}
{79, 76} -> {213, 8, 179}
{79, 69} -> {236, 10, 154}
{80, 79} -> {186, 3, 211}
{80, 77} -> {195, 5, 200}
{80, 70} -> {233, 5, 162}
{81, 80} -> {198, 3, 199}
{81, 78} -> {190, 5, 205}
{81, 71} -> {224, 7, 169}
{82, 81} -> {205, 8, 187}
{82, 79} -> {184, 8, 208}
{82, 72} -> {230, 10, 160}
{83, 82} -> {187, 10, 203}
{83, 80} -> {204, 11, 185}
{83, 73} -> {202, 3, 195}
{84, 83} -> {194, 6, 200}
{84, 81} -> {205, 7, 188}
{84, 74} -> {218, 5, 177}
{85, 84} -> {191, 1, 208}
{85, 82} -> {198, 6, 196}
{85, 75} -> {214, 10, 176}
{86, 85} -> {184, 14, 202}
{86, 83} -> {212, 6, 182}
{86, 76} -> {192, 5, 203}
{87, 86} -> {196, 7, 197}
{87, 84} -> {190, 9, 201}
{87, 77} -> {195, 7, 198}
{88, 87} -> {209, 4, 187}
{88, 85} -> {202, 10, 188}
{88, 78} -> {210, 3, 187}
{89, 88} -> {195, 5, 200}
{89, 86} -> {201, 8, 191}
{89, 79} -> {199, 4, 197}
{90, 89} -> {195, 13, 192}
{90, 87} -> {207, 9, 184}
{90, 80} -> {203, 5, 192}
{91, 90} -> {221, 6, 173}
{91, 88} -> {205, 5, 190}
{91, 81} -> {206, 12, 182}
{92, 91} -> {215, 9, 176}
{92, 89} -> {200, 7, 193}
{92, 82} -> {213, 11, 176}
{93, 92} -> {200, 7, 193}
{93, 90} -> {207, 7, 186}
{93, 83} -> {209, 5, 186}
{94, 93} -> {188, 5, 207}
{94, 91} -> {175, 6, 219}
{94, 84} -> {201, 7, 192}
